jobsohioregion,cip_code,degree_group_logord,academic_year,graduates,graduates_randomized
4,03.0204,3,2021,2,0
4,03.0204,3,2022,3,3
4,03.0204,4,2012,1,0
4,03.0204,4,2013,3,11
4,03.0204,4,2014,2,0
4,03.0204,4,2015,5,19
4,03.0204,4,2016,5,0
4,03.0204,4,2017,5,0
4,03.0204,4,2018,2,18
4,03.0508,2,2014,2,0
4,03.0508,2,2015,2,0
4,03.0508,2,2017,2,0
4,03.0508,2,2018,2,5
4,03.0508,2,2019,2,0
4,04.0200,3,2021,3,8
4,04.0200,3,2022,3,9
4,04.0201,1,2013,1,0
4,04.0201,1,2014,1,0
4,04.0201,1,2015,3,21
4,04.0201,1,2016,2,0
4,04.0201,1,2020,1,0
4,04.0201,1,2021,1,0
4,04.0201,1,2022,2,17
4,04.0201,3,2010,72,67
4,04.0201,3,2011,96,113
4,04.0201,3,2012,89,106
4,04.0201,3,2013,86,80
4,04.0201,3,2014,98,102
4,04.0201,3,2015,87,95
4,04.0201,3,2016,89,71
4,04.0201,3,2017,73,77
4,04.0201,3,2018,69,73
4,04.0201,3,2019,89,83
4,04.0201,3,2020,89,80
4,04.0201,3,2021,98,101
4,04.0201,3,2022,104,97
4,04.0201,4,2010,51,43
4,04.0201,4,2011,48,31
4,04.0201,4,2012,45,51
4,04.0201,4,2013,38,36
4,04.0201,4,2014,39,29
4,04.0201,4,2015,46,39
4,04.0201,4,2016,45,37
4,04.0201,4,2017,46,58
4,04.0201,4,2018,38,42
4,04.0201,4,2019,49,57
4,04.0201,4,2020,47,56
4,04.0201,4,2021,40,58
4,04.0201,4,2022,49,38
4,04.0201,5,2013,1,0
4,04.0201,5,2014,1,0
4,04.0201,5,2015,3,0
4,04.0201,5,2016,2,2
4,04.0301,1,2014,1,10
4,04.0301,3,2010,3,0
4,04.0301,3,2011,7,24
4,04.0301,3,2012,1,0
4,04.0301,3,2013,3,6
4,04.0301,3,2015,1,0
4,04.0301,4,2010,7,25
4,04.0301,4,2011,17,0
4,04.0301,4,2012,10,17
4,04.0301,4,2013,16,27
4,04.0301,4,2014,7,18
4,04.0301,4,2015,11,2
4,04.0301,4,2016,9,27
4,04.0301,4,2017,10,10
4,04.0301,4,2018,2,6
4,04.0301,4,2019,7,18
4,04.0301,4,2020,6,21
4,04.0301,4,2021,4,0
4,04.0301,4,2022,2,0
4,04.0601,1,2015,1,0
4,04.0601,1,2020,4,15
4,04.0601,1,2022,1,11
4,04.0601,2,2011,4,17
4,04.0601,2,2013,2,21
4,04.0601,2,2014,3,0
4,04.0601,4,2017,2,0
4,04.0601,4,2018,1,14
4,04.0601,4,2019,8,22
4,04.0601,4,2020,1,18
4,04.0601,4,2021,1,0
4,04.0601,4,2022,3,17
4,04.0902,4,2016,1,17
4,04.0902,4,2017,1,14
4,04.0902,4,2018,2,6
4,04.0902,4,2019,2,22
4,04.0902,4,2020,1,13
4,04.0902,4,2021,7,2
4,04.0902,4,2022,3,2
4,04.9999,3,2011,1,6
4,04.9999,3,2012,3,23
4,04.9999,3,2015,1,0
4,04.9999,3,2016,2,8
4,04.9999,3,2017,2,0
4,04.9999,3,2018,1,0
4,04.9999,3,2019,1,0
4,05.0101,1,2010,7,3
4,05.0101,1,2011,3,0
4,05.0101,1,2012,1,12
4,05.0101,1,2013,1,0
4,05.0101,1,2014,1,6
4,05.0101,1,2015,1,8
4,05.0101,1,2021,1,9
4,05.0101,3,2011,3,13
4,05.0101,3,2012,1,10
4,05.0101,3,2013,5,0
4,05.0101,3,2014,8,2
4,05.0101,3,2016,1,2
4,05.0101,3,2018,1,5
4,05.0101,3,2019,2,11
4,05.0102,3,2011,21,38
4,05.0102,3,2012,13,1
4,05.0102,3,2013,16,15
4,05.0102,3,2014,20,18
4,05.0102,3,2015,15,27
4,05.0102,3,2016,14,0
4,05.0102,3,2017,13,17
4,05.0102,3,2018,12,25
4,05.0102,3,2019,20,30
4,05.0102,3,2020,18,1
4,05.0102,3,2021,12,0
4,05.0102,3,2022,18,4
4,05.0102,4,2010,4,16
4,05.0102,4,2011,1,0
4,05.0102,4,2012,3,0
4,05.0102,4,2013,2,0
4,05.0102,4,2014,8,4
4,05.0102,4,2015,4,21
4,05.0102,4,2016,3,0
4,05.0102,4,2017,1,0
4,05.0102,4,2018,5,17
4,05.0102,4,2019,3,12
4,05.0102,4,2020,2,15
4,05.0102,4,2022,3,19
4,05.0103,3,2011,7,26
4,05.0103,3,2012,1,11
4,05.0103,3,2013,2,0
4,05.0103,3,2014,2,10
4,05.0103,3,2015,1,5
4,05.0103,3,2017,1,1
4,05.0103,3,2018,1,12
4,05.0103,3,2019,1,5
4,05.0103,3,2020,1,14
4,05.0103,3,2021,1,0
4,05.0104,3,2011,27,41
4,05.0104,3,2012,27,46
4,05.0104,3,2013,27,25
4,05.0104,3,2014,26,30
4,05.0104,3,2015,20,9
4,05.0104,3,2016,19,10
4,05.0104,3,2017,27,15
4,05.0104,3,2018,27,45
4,05.0104,3,2019,20,10
4,05.0104,3,2020,19,18
4,05.0104,3,2021,22,5
4,05.0104,3,2022,13,27
4,05.0107,1,2010,3,0
4,05.0107,1,2014,4,10
4,05.0107,1,2015,2,0
4,05.0107,1,2018,1,0
4,05.0107,1,2020,1,0
4,05.0107,3,2011,7,26
4,05.0107,3,2012,7,4
4,05.0107,3,2013,9,9
4,05.0107,3,2014,8,17
4,05.0107,3,2015,9,0
4,05.0107,3,2016,4,1
4,05.0107,3,2017,5,0
4,05.0107,3,2018,9,27
4,05.0107,3,2020,4,1
4,05.0107,3,2021,7,9
4,05.0107,3,2022,3,23
4,05.0108,1,2010,1,21
4,05.0108,1,2012,4,11
4,05.0108,1,2017,1,15
4,05.0108,1,2018,2,0
4,05.0110,3,2011,4,0
4,05.0110,3,2012,6,0
4,05.0110,3,2013,4,0
4,05.0110,3,2014,6,12
4,05.0110,3,2015,2,0
4,05.0110,3,2016,3,12
4,05.0110,3,2017,4,5
4,05.0110,3,2018,3,21
4,05.0110,3,2019,6,7
4,05.0110,3,2020,8,25
4,05.0110,3,2021,3,11
4,05.0110,3,2022,3,0
4,05.0123,3,2019,2,0
4,05.0123,3,2020,2,0
4,05.0123,3,2021,1,0
4,05.0123,3,2022,4,0
4,05.0124,3,2011,1,11
4,05.0124,3,2012,1,1
4,05.0124,3,2013,1,10
4,05.0124,3,2017,1,13
4,05.0124,3,2018,1,11
4,05.0124,3,2019,4,0
4,05.0124,3,2020,4,19
4,05.0124,3,2021,5,23
4,05.0124,3,2022,3,21
4,05.0125,3,2011,6,2
4,05.0125,3,2012,4,10
4,05.0125,3,2013,3,4
4,05.0125,3,2014,2,9
4,05.0125,3,2015,3,16
4,05.0125,3,2017,3,5
4,05.0125,3,2018,2,12
4,05.0125,3,2019,2,0
4,05.0125,3,2021,3,9
4,05.0127,3,2011,1,0
4,05.0127,3,2012,2,0
4,05.0127,3,2013,1,0
4,05.0127,3,2014,6,0
4,05.0127,3,2015,1,19
4,05.0127,3,2016,2,15
4,05.0127,3,2017,1,0
4,05.0127,3,2018,1,0
4,05.0127,3,2019,2,11
4,05.0127,3,2020,1,16
4,05.0127,3,2021,2,0
4,05.0127,3,2022,2,10
4,05.0199,3,2011,9,3
4,05.0199,3,2012,8,0
4,05.0199,3,2013,3,22
4,05.0199,3,2014,11,8
4,05.0199,3,2015,4,9
4,05.0199,3,2017,4,9
4,05.0199,3,2018,3,10
4,05.0201,3,2010,2,0
4,05.0201,3,2011,22,6
4,05.0201,3,2012,20,2
4,05.0201,3,2013,15,16
4,05.0201,3,2014,19,31
4,05.0201,3,2015,15,1
4,05.0201,3,2016,18,34
4,05.0201,3,2017,27,18
4,05.0201,3,2018,26,33
4,05.0201,3,2019,12,1
4,05.0201,3,2020,17,13
4,05.0201,3,2021,20,27
4,05.0201,3,2022,15,33
4,05.0207,1,2010,1,0
4,05.0207,1,2012,1,21
4,05.0207,1,2013,1,0
4,05.0207,1,2014,1,0
4,05.0207,1,2015,2,0
4,05.0207,1,2016,1,0
4,05.0207,1,2017,2,0
4,05.0207,1,2019,3,0
4,05.0207,1,2020,3,0
4,05.0207,1,2021,4,0
4,05.0207,1,2022,5,5
4,05.0207,3,2010,5,9
4,05.0207,3,2011,12,12
4,05.0207,3,2012,14,16
4,05.0207,3,2013,12,3
4,05.0207,3,2014,6,0
4,05.0207,3,2015,10,26
4,05.0207,3,2016,18,33
4,05.0207,3,2017,25,29
4,05.0207,3,2018,28,22
4,05.0207,3,2019,10,25
4,05.0207,3,2020,17,12
4,05.0207,3,2021,17,12
4,05.0207,3,2022,11,30
4,05.0207,5,2010,2,0
4,05.0207,5,2015,2,12
4,05.0207,5,2016,1,0
4,05.0207,5,2017,1,0
4,05.0210,1,2019,2,19
4,05.0210,1,2022,1,6
4,05.0210,5,2019,2,20
4,05.0211,1,2013,4,20
4,05.0211,1,2014,6,0
4,05.0299,3,2011,5,24
4,05.0299,3,2012,2,21
4,05.0299,3,2013,6,19
4,05.0299,3,2014,5,15
4,05.0299,3,2015,3,14
4,05.0299,3,2019,9,0
4,05.0299,3,2020,4,3
4,05.0299,3,2021,3,23
4,05.0299,3,2022,4,18
4,09.0100,1,2017,1,9
4,09.0100,1,2018,6,16
4,09.0100,1,2019,2,0
4,09.0100,1,2021,2,0
4,09.0100,1,2022,13,0
4,09.0100,2,2022,2,13
4,09.0100,3,2011,10,0
4,09.0100,3,2012,8,26
4,09.0100,3,2013,17,17
4,09.0100,3,2014,8,19
4,09.0100,3,2015,244,249
4,09.0100,3,2016,260,263
4,09.0100,3,2017,303,291
4,09.0100,3,2018,267,269
4,09.0100,3,2019,304,318
4,09.0100,3,2020,359,355
4,09.0100,3,2021,249,247
4,09.0100,3,2022,231,225
4,09.0100,4,2015,15,23
4,09.0100,4,2016,15,24
4,09.0100,4,2017,20,8
4,09.0100,4,2018,25,35
4,09.0100,4,2019,20,8
4,09.0100,4,2020,19,2
4,09.0100,4,2021,17,11
4,09.0100,4,2022,21,9
4,09.0100,5,2018,2,1
4,09.0100,5,2019,2,8
4,09.0101,1,2011,1,0
4,09.0101,2,2010,1,0
4,09.0101,2,2011,1,0
4,09.0101,2,2012,3,12
4,09.0101,2,2013,9,26
4,09.0101,2,2014,8,22
4,09.0101,2,2015,3,0
4,09.0101,2,2016,2,0
4,09.0101,2,2017,2,0
4,09.0101,2,2019,4,0
4,09.0101,2,2020,3,12
4,09.0101,2,2021,3,7
4,09.0101,2,2022,3,11
4,09.0101,3,2010,271,270
4,09.0101,3,2011,460,459
4,09.0101,3,2012,430,426
4,09.0101,3,2013,390,400
4,09.0101,3,2014,461,462
4,09.0101,3,2015,424,419
4,09.0101,3,2016,192,206
4,09.0101,3,2017,204,218
4,09.0101,3,2018,189,190
4,09.0101,3,2019,151,139
4,09.0101,3,2020,150,131
4,09.0101,3,2021,139,149
4,09.0101,3,2022,123,131
4,09.0101,4,2010,20,40
4,09.0101,4,2011,31,15
4,09.0101,4,2012,29,29
4,09.0101,4,2013,29,10
4,09.0101,4,2014,31,20
4,09.0101,4,2015,29,13
4,09.0101,4,2016,23,25
4,09.0101,4,2017,11,8
4,09.0101,4,2018,11,25
4,09.0101,4,2019,14,0
4,09.0101,4,2020,4,4
4,09.0101,4,2021,5,17
4,09.0101,4,2022,8,9
4,09.0102,1,2019,14,16
4,09.0102,2,2011,1,0
4,09.0102,2,2013,4,0
4,09.0102,2,2014,2,0
4,09.0102,2,2015,8,0
4,09.0102,3,2011,6,23
4,09.0102,3,2012,15,32
4,09.0102,3,2013,8,5
4,09.0102,3,2014,9,0
4,09.0102,3,2015,11,2
4,09.0102,3,2016,6,0
4,09.0102,3,2017,12,15
4,09.0102,3,2018,3,21
4,09.0102,3,2019,6,20
4,09.0102,3,2020,6,10
4,09.0102,3,2021,5,0
4,09.0102,3,2022,2,0
4,09.0199,1,2022,34,27
4,09.0401,1,2014,1,8
4,09.0401,1,2015,3,2
4,09.0401,1,2017,1,9
4,09.0401,1,2018,2,0
4,09.0401,1,2019,1,6
4,09.0401,1,2021,2,13
4,09.0401,1,2022,2,0
4,09.0401,3,2010,52,47
4,09.0401,3,2011,56,60
4,09.0401,3,2012,73,82
4,09.0401,3,2013,66,77
4,09.0401,3,2014,59,64
4,09.0401,3,2015,58,42
4,09.0401,3,2016,54,53
4,09.0401,3,2017,93,97
4,09.0401,3,2018,83,100
4,09.0401,3,2019,82,86
4,09.0401,3,2020,72,89
4,09.0401,3,2021,70,83
4,09.0401,3,2022,51,41
4,09.0401,4,2010,10,2
4,09.0401,4,2011,26,23
4,09.0401,4,2012,24,7
4,09.0401,4,2013,50,59
4,09.0401,4,2014,117,134
4,09.0401,4,2015,124,124
4,09.0401,4,2016,79,86
4,09.0401,4,2017,58,75
4,09.0401,4,2018,41,34
4,09.0401,4,2019,40,56
4,09.0401,4,2020,9,21
4,09.0401,4,2021,16,20
4,09.0401,4,2022,13,4
4,09.0402,1,2016,2,4
4,09.0402,1,2017,1,14
4,09.0402,3,2022,4,7
4,09.0404,3,2010,18,22
4,09.0404,3,2011,17,24
4,09.0404,3,2012,20,21
4,09.0404,3,2013,23,15
4,09.0404,3,2014,17,36
4,09.0404,3,2015,15,10
4,09.0404,3,2016,10,0
4,09.0404,3,2017,11,8
4,09.0404,3,2018,2,0
4,09.0404,3,2019,3,0
4,09.0499,3,2010,10,1
4,09.0499,3,2011,11,13
4,09.0499,3,2012,6,24
4,09.0499,3,2013,18,16
4,09.0499,3,2014,17,18
4,09.0499,3,2015,12,30
4,09.0499,3,2016,10,18
4,09.0499,3,2017,11,0
4,09.0499,3,2018,5,0
4,09.0499,3,2019,7,19
4,09.0499,3,2020,5,24
4,09.0499,3,2021,6,0
4,09.0499,3,2022,5,16
4,09.0701,1,2011,135,119
4,09.0701,1,2012,97,85
4,09.0701,1,2013,118,126
4,09.0701,1,2014,96,90
4,09.0701,1,2015,91,91
4,09.0701,1,2016,126,130
4,09.0701,1,2017,87,96
4,09.0701,1,2018,165,184
4,09.0701,1,2019,150,163
4,09.0701,1,2020,140,146
4,09.0701,1,2021,154,170
4,09.0701,1,2022,141,142
4,09.0701,3,2010,78,92
4,09.0701,3,2011,74,94
4,09.0701,3,2012,104,87
4,09.0701,3,2013,82,80
4,09.0701,3,2014,92,72
4,09.0701,3,2015,79,96
4,09.0701,3,2016,96,89
4,09.0701,3,2017,66,52
4,09.0701,3,2018,57,72
4,09.0701,3,2019,55,70
4,09.0701,3,2020,81,99
4,09.0701,3,2021,69,85
4,09.0701,3,2022,66,51
4,09.0702,1,2013,1,0
4,09.0702,1,2015,1,5
4,09.0702,1,2016,4,8
4,09.0702,1,2017,1,3
4,09.0702,1,2018,10,0
4,09.0702,1,2019,13,9
4,09.0702,1,2020,15,29
4,09.0702,1,2021,10,0
4,09.0702,1,2022,17,37
4,09.0702,2,2011,15,35
4,09.0702,2,2012,15,0
4,09.0702,2,2013,19,38
4,09.0702,2,2014,24,7
4,09.0702,2,2015,20,27
4,09.0702,2,2016,1,16
4,09.0702,2,2017,2,9
4,09.0702,3,2011,4,16
4,09.0702,3,2012,10,22
4,09.0702,3,2013,15,21
4,09.0702,3,2014,16,0
4,09.0702,3,2015,11,25
4,09.0702,3,2016,15,28
4,09.0702,3,2017,30,17
4,09.0702,3,2018,70,60
4,09.0702,3,2019,63,73
4,09.0702,3,2020,83,75
4,09.0702,3,2021,61,66
4,09.0702,3,2022,73,88
4,09.0702,4,2016,1,14
4,09.0702,4,2017,1,0
4,09.0702,4,2018,1,4
4,09.0702,4,2019,3,0
4,09.0702,4,2020,3,0
4,09.0702,4,2021,2,0
4,09.0702,4,2022,4,16
4,09.0799,1,2019,8,19
4,09.0799,1,2020,19,0
4,09.0799,1,2021,35,28
4,09.0799,1,2022,35,25
4,09.0799,3,2010,30,24
4,09.0799,3,2011,33,51
4,09.0799,3,2012,31,15
4,09.0799,3,2013,28,33
4,09.0799,3,2014,36,30
4,09.0799,3,2015,26,11
4,09.0799,3,2016,23,5
4,09.0799,3,2017,14,31
4,09.0799,3,2018,12,5
4,09.0799,3,2019,4,3
4,09.0799,3,2022,1,5
4,09.0900,1,2017,7,26
4,09.0900,1,2019,4,21
4,09.0900,1,2021,2,3
4,09.0900,1,2022,7,5
4,09.0900,3,2014,13,20
4,09.0900,3,2015,20,3
4,09.0900,3,2016,12,15
4,09.0900,3,2017,9,2
4,09.0900,3,2018,11,24
4,09.0900,3,2019,5,8
4,09.0900,3,2020,3,13
4,09.0900,3,2021,4,0
4,09.0900,3,2022,8,9
4,09.0901,1,2010,1,0
4,09.0901,1,2011,2,0
4,09.0901,1,2013,4,24
4,09.0901,1,2014,27,41
4,09.0901,1,2015,68,84
4,09.0901,1,2016,106,98
4,09.0901,1,2017,94,102
4,09.0901,1,2018,62,67
4,09.0901,1,2019,70,81
4,09.0901,1,2020,57,60
4,09.0901,1,2021,33,42
4,09.0901,1,2022,34,20
4,09.0901,3,2010,118,123
4,09.0901,3,2011,154,137
4,09.0901,3,2012,137,148
4,09.0901,3,2013,119,112
4,09.0901,3,2014,110,94
4,09.0901,3,2015,95,108
4,09.0901,3,2016,117,131
4,09.0901,3,2017,104,106
4,09.0901,3,2018,116,120
4,09.0901,3,2019,126,113
4,09.0901,3,2020,104,104
4,09.0901,3,2021,106,106
4,09.0901,3,2022,101,95
4,09.0901,4,2019,7,0
4,09.0901,4,2020,11,3
4,09.0901,4,2021,7,15
4,09.0901,4,2022,7,0
4,09.0902,3,2010,133,121
4,09.0902,3,2011,197,192
4,09.0902,3,2012,186,171
4,09.0902,3,2013,187,177
4,09.0902,3,2014,160,147
4,09.0902,3,2015,180,175
4,09.0902,3,2016,128,136
4,09.0902,3,2017,153,133
4,09.0902,3,2018,176,172
4,09.0902,3,2019,156,176
4,09.0902,3,2020,136,123
4,09.0902,3,2021,121,124
4,09.0902,3,2022,107,100
4,09.0903,3,2010,43,45
4,09.0903,3,2011,52,72
4,09.0903,3,2012,48,64
4,09.0903,3,2013,46,46
4,09.0903,3,2014,42,26
4,09.0903,3,2015,28,18
4,09.0903,3,2016,28,12
4,09.0903,3,2017,43,55
4,09.0903,3,2018,36,51
4,09.0903,3,2019,44,55
4,09.0903,3,2020,33,31
4,09.0903,3,2021,32,42
4,09.0903,3,2022,36,44
4,09.0905,3,2015,2,0
4,09.0905,3,2016,8,0
4,09.0905,3,2017,5,0
4,09.0905,3,2018,6,25
4,09.0905,3,2019,8,3
4,09.0905,3,2020,1,0
4,09.0905,3,2021,1,0
4,09.0905,3,2022,1,2
4,09.0905,4,2016,3,7
4,09.0905,4,2017,5,0
4,09.0906,1,2016,4,0
4,09.0906,1,2017,18,2
4,09.0906,1,2018,13,2
4,09.0906,1,2019,18,27
4,09.0906,1,2020,2,4
4,09.0906,1,2021,7,17
4,09.0906,1,2022,3,0
4,09.0906,3,2011,5,19
4,09.0906,3,2012,4,0
4,09.0906,3,2013,2,6
4,09.0906,3,2014,6,0
4,09.0906,3,2015,3,0
4,09.0906,3,2016,5,0
4,09.0906,3,2017,8,0
4,09.0906,3,2018,9,16
4,09.0906,3,2019,7,26
4,09.0906,3,2020,2,13
4,09.0906,3,2021,2,0
4,09.0906,3,2022,8,5
4,09.0908,2,2016,2,0
4,09.0908,2,2017,3,0
4,09.0909,3,2022,3,0
4,09.0999,3,2011,12,0
4,09.0999,3,2012,16,9
4,09.0999,3,2013,5,7
4,09.0999,3,2014,2,14
4,09.0999,3,2015,1,8
4,09.9999,2,2016,1,12
4,09.9999,3,2011,29,49
4,09.9999,3,2012,32,22
4,09.9999,3,2013,25,21
4,09.9999,3,2014,24,16
4,09.9999,3,2015,30,46
4,09.9999,3,2016,40,27
4,09.9999,3,2017,16,0
4,09.9999,3,2018,16,28
4,09.9999,3,2019,21,16
4,09.9999,3,2020,17,24
4,09.9999,3,2021,22,25
4,09.9999,3,2022,12,0
4,09.9999,4,2011,7,2
4,09.9999,4,2012,8,0
4,09.9999,4,2013,12,1
4,09.9999,4,2014,11,0
4,09.9999,4,2015,8,22
4,09.9999,4,2016,9,0
4,09.9999,4,2017,9,0
4,09.9999,4,2018,6,13
4,09.9999,4,2019,2,0
4,09.9999,4,2021,4,0
4,10.0202,1,2019,2,0
4,10.0202,2,2010,1,12
4,10.0203,2,2011,9,11
4,10.0203,2,2012,17,31
4,10.0203,2,2013,23,26
4,10.0203,2,2014,33,39
4,10.0203,2,2015,14,20
4,10.0203,2,2016,21,27
4,10.0203,2,2017,18,5
4,10.0203,2,2018,31,11
4,10.0203,2,2019,22,36
4,10.0203,2,2020,12,7
4,10.0203,2,2021,18,32
4,10.0203,2,2022,12,17
4,10.0203,3,2011,5,0
4,10.0203,3,2012,6,0
4,10.0203,3,2013,7,21
4,10.0203,3,2014,5,0
4,10.0203,3,2015,1,1
4,10.0203,3,2016,2,10
4,10.0203,3,2017,5,0
4,10.0203,3,2018,1,0
4,10.0203,3,2019,3,0
4,10.0203,3,2020,4,3
4,10.0203,3,2021,2,0
4,10.0203,3,2022,1,10
4,10.0204,1,2020,7,0
4,10.0204,1,2021,10,2
4,10.0204,1,2022,6,15
4,10.0303,2,2010,1,6
4,10.0303,2,2011,1,11
4,10.0303,2,2013,2,0
4,10.0304,1,2016,1,12
4,10.0304,1,2017,3,0
4,10.0304,1,2018,5,2
4,10.0304,1,2019,5,0
4,10.0304,1,2020,1,0
4,10.0304,1,2021,4,22
4,10.0304,1,2022,3,0
4,10.0304,2,2011,4,2
4,10.0304,3,2014,6,0
4,10.0304,3,2015,3,0
4,10.0304,3,2016,4,6
4,10.0304,3,2017,11,28
4,10.0304,3,2018,8,0
4,10.0304,3,2019,13,21
4,10.0304,3,2020,20,21
4,10.0304,3,2021,18,25
4,10.0304,3,2022,16,34
4,10.0305,2,2010,1,19
4,10.0399,1,2010,7,0
4,10.0399,1,2011,5,14
4,10.0399,1,2012,3,19
4,10.0399,1,2013,1,0
4,10.0399,1,2014,11,26
4,10.0399,1,2015,8,10
4,10.0399,1,2016,20,37
4,10.0399,1,2017,10,26
4,10.0399,1,2018,6,3
4,10.0399,2,2011,5,22
4,10.0399,2,2012,14,24
4,10.0399,2,2013,16,0
4,10.0399,2,2014,3,1
4,10.0399,2,2015,8,18
4,10.0399,2,2016,1,0
4,10.0399,2,2017,1,12
4,10.0399,2,2019,3,13
4,10.0399,2,2020,5,0
4,10.0399,2,2021,6,0
4,10.0399,2,2022,4,20
4,11.0101,1,2013,6,8
4,11.0101,1,2014,438,433
4,11.0101,1,2015,71,91
4,11.0101,1,2016,266,257
4,11.0101,1,2017,52,55
4,11.0101,1,2018,91,111
4,11.0101,1,2019,61,78
4,11.0101,1,2020,47,33
4,11.0101,1,2021,41,40
4,11.0101,1,2022,20,23
4,11.0101,2,2010,10,11
4,11.0101,2,2012,3,23
4,11.0101,2,2015,2,0
4,11.0101,2,2021,13,29
4,11.0101,2,2022,13,26
4,11.0101,3,2010,24,24
4,11.0101,3,2011,34,29
4,11.0101,3,2012,21,30
4,11.0101,3,2013,48,42
4,11.0101,3,2014,57,59
4,11.0101,3,2015,93,76
4,11.0101,3,2016,107,105
4,11.0101,3,2017,113,118
4,11.0101,3,2018,121,119
4,11.0101,3,2019,124,121
4,11.0101,3,2020,112,109
4,11.0101,3,2021,85,65
4,11.0101,3,2022,81,66
4,11.0101,4,2010,28,34
4,11.0101,4,2011,32,35
4,11.0101,4,2012,26,40
4,11.0101,4,2013,26,46
4,11.0101,4,2014,31,50
4,11.0101,4,2015,62,43
4,11.0101,4,2016,259,271
4,11.0101,4,2017,501,492
4,11.0101,4,2018,149,152
4,11.0101,4,2019,66,70
4,11.0101,4,2020,46,64
4,11.0101,4,2021,42,38
4,11.0101,4,2022,90,109
4,11.0101,5,2016,1,0
4,11.0101,5,2019,2,10
4,11.0103,1,2010,3,7
4,11.0103,1,2011,6,3
4,11.0103,1,2012,6,25
4,11.0103,1,2013,4,17
4,11.0103,1,2014,5,24
4,11.0103,1,2015,11,29
4,11.0103,1,2016,7,15
4,11.0103,1,2017,7,0
4,11.0103,1,2018,8,2
4,11.0103,1,2019,5,18
4,11.0103,1,2020,27,32
4,11.0103,1,2021,8,20
4,11.0103,1,2022,6,0
4,11.0103,2,2010,8,13
4,11.0103,2,2011,30,34
4,11.0103,2,2012,14,0
4,11.0103,2,2013,17,5
4,11.0103,2,2014,4,12
4,11.0103,2,2015,11,0
4,11.0103,2,2016,14,0
4,11.0103,2,2017,14,3
4,11.0103,2,2018,14,34
4,11.0103,2,2019,21,35
4,11.0103,2,2020,10,0
4,11.0103,2,2021,3,0
4,11.0103,2,2022,2,0
4,11.0103,3,2010,13,16
4,11.0103,3,2011,23,20
4,11.0103,3,2012,24,20
4,11.0103,3,2013,25,29
4,11.0103,3,2014,34,21
4,11.0103,3,2015,41,26
4,11.0103,3,2016,30,27
4,11.0103,3,2017,38,35
4,11.0103,3,2018,25,37
4,11.0103,3,2019,25,16
4,11.0103,3,2020,26,8
4,11.0103,3,2021,31,26
4,11.0103,3,2022,34,35
4,11.0103,4,2019,4,0
4,11.0103,4,2020,56,62
4,11.0103,4,2021,14,17
4,11.0103,5,2014,2,17
4,11.0103,5,2015,2,0
4,11.0103,5,2016,1,0
4,11.0103,5,2017,1,14
4,11.0104,3,2021,1,0
4,11.0104,3,2022,6,0
4,11.0105,4,2021,52,53
4,11.0105,4,2022,59,41
4,11.0199,2,2014,2,0
4,11.0199,2,2015,3,0
4,11.0199,2,2022,5,2
4,11.0201,1,2013,1,0
4,11.0201,1,2014,1,2
4,11.0201,1,2015,2,0
4,11.0201,1,2016,4,18
4,11.0201,1,2017,4,2
4,11.0201,1,2018,13,5
4,11.0201,1,2019,23,8
4,11.0201,1,2020,28,41
4,11.0201,1,2021,21,23
4,11.0201,1,2022,135,117
4,11.0201,2,2010,19,4
4,11.0201,2,2011,23,11
4,11.0201,2,2012,12,14
4,11.0201,2,2013,19,17
4,11.0201,2,2014,6,20
4,11.0201,2,2015,13,29
4,11.0201,2,2016,21,25
4,11.0201,2,2017,33,20
4,11.0201,2,2018,24,5
4,11.0201,2,2019,32,24
4,11.0201,2,2020,49,62
4,11.0201,2,2021,43,45
4,11.0201,2,2022,45,43
4,11.0201,3,2010,15,7
4,11.0201,3,2011,21,6
4,11.0201,3,2012,28,11
4,11.0201,3,2013,21,1
4,11.0201,3,2014,25,9
4,11.0201,3,2015,21,31
4,11.0201,3,2016,28,8
4,11.0201,3,2017,24,42
4,11.0201,3,2018,24,33
4,11.0201,3,2019,33,26
4,11.0201,3,2020,34,26
4,11.0201,3,2021,57,52
4,11.0201,3,2022,46,35
4,11.0201,4,2010,13,31
4,11.0201,4,2011,13,3
4,11.0201,4,2012,25,37
4,11.0201,4,2013,12,8
4,11.0201,4,2014,15,14
4,11.0201,4,2015,22,19
4,11.0201,4,2016,26,13
4,11.0201,4,2017,17,8
4,11.0201,4,2018,9,0
4,11.0201,4,2019,8,0
4,11.0201,4,2020,13,8
4,11.0201,4,2021,9,17
4,11.0201,4,2022,7,0
4,11.0202,1,2010,9,0
4,11.0202,1,2011,16,9
4,11.0202,1,2012,9,26
4,11.0202,1,2013,11,3
4,11.0202,1,2014,19,18
4,11.0202,1,2015,14,31
4,11.0202,1,2016,23,23
4,11.0202,1,2017,26,34
4,11.0202,1,2018,28,31
4,11.0202,1,2019,31,41
4,11.0202,1,2020,26,14
4,11.0202,1,2021,48,48
4,11.0202,1,2022,29,16
4,11.0202,2,2010,125,133
4,11.0202,2,2011,202,204
4,11.0202,2,2012,206,193
4,11.0202,2,2013,168,172
4,11.0202,2,2014,134,125
4,11.0202,2,2015,133,115
4,11.0202,2,2016,121,103
4,11.0202,2,2017,119,133
4,11.0202,2,2018,94,87
4,11.0202,2,2019,115,98
4,11.0202,2,2020,44,56
